tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,p_dogs
702539513671897089,2016-02-24 17:04:07,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,,,3134,1091,3.0,pomeranian,0.714367,silky terrier,0.0405741,silky terrier,0.032510500000000005,p1_dog
702332542343577600,2016-02-24 03:21:41,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13,10,Rudy,,3491,1755,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
702321140488925184,2016-02-24 02:36:23,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,None,,3604,1156,3.0,west highland white terrier,0.769159,old english sheepdog,0.0643688,Old English sheepdog,0.0437634,p1_dog
702276748847800320,2016-02-23 23:39:59,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,None,,2706,860,1.0,boston bull,0.697303,american staffordshire terrier,0.239015,American Staffordshire terrier,0.0198381,p1_dog
702217446468493312,2016-02-23 19:44:20,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,None,,5268,1526,1.0,golden retriever,0.242419,cocker spaniel,0.2268,cocker spaniel,0.194086,p1_dog
701981390485725185,2016-02-23 04:06:20,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Fiji,,3755,1106,1.0,pomeranian,0.491022,yorkshire terrier,0.130879,Yorkshire terrier,0.099241,p1_dog
701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Rilo,,4167,1149,1.0,toy poodle,0.33170700000000003,standard poodle,0.272485,standard poodle,0.169415,p1_dog
701889187134500865,2016-02-22 21:59:57,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Bilbo,,3905,1558,1.0,french bulldog,0.902856,soap dispenser,0.0226341,soap dispenser,0.011973200000000002,p1_dog
701805642395348998,2016-02-22 16:27:58,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,11,10,None,pupper,3752,1900,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Coopson,,2299,523,1.0,chihuahua,0.993661,toy terrier,0.00150487,toy terrier,0.0008666069999999999,p1_dog
701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Yoda,,3080,1055,1.0,yorkshire terrier,0.90799,australian terrier,0.07688289999999999,Australian terrier,0.00847276,p1_dog
701545186879471618,2016-02-21 23:13:01,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Millie,pupper,2902,680,1.0,border collie,0.280893,toy terrier,0.11255,toy terrier,0.0533172,p1_dog
701214700881756160,2016-02-21 01:19:47,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,None,,13475,5812,1.0,chihuahua,0.615163,basenji,0.15950899999999998,basenji,0.08446569999999999,p1_dog
700890391244103680,2016-02-20 03:51:05,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,Chet,,2437,653,1.0,white wolf,0.16656300000000002,west highland white terrier,0.122356,West Highland white terrier,0.119247,p2_dog
700864154249383937,2016-02-20 02:06:50,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,,pupper,2828,685,1.0,kuvasz,0.8058569999999999,samoyed,0.187272,Samoyed,0.0034909,p1_dog
700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,,2637,558,1.0,rhodesian ridgeback,0.252514,whippet,0.153005,whippet,0.135199,p1_dog
700796979434098688,2016-02-19 21:39:54,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,10,Daniel,,2669,1085,1.0,tailed frog,0.652712,bullfrog,0.280212,bullfrog,0.0401775,no prediction
700747788515020802,2016-02-19 18:24:26,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,,,25130,10673,1.0,great pyrenees,0.481333,maltese dog,0.311769,Maltese dog,0.0749621,p1_dog
700518061187723268,2016-02-19 03:11:35,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Vincent,,2887,915,1.0,american staffordshire terrier,0.569501,chihuahua,0.211308,Chihuahua,0.12183900000000003,p1_dog
700505138482569216,2016-02-19 02:20:14,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,Kaia,,2487,646,1.0,bath towel,0.449684,great dane,0.160205,Great Dane,0.0486658,p2_dog
700462010979500032,2016-02-18 23:28:52,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,10,Murphy,,4537,2031,1.0,hamster,0.678651,angora,0.110268,Angora,0.104139,p2_dog
700167517596164096,2016-02-18 03:58:39,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Dotsy,,2903,836,1.0,beagle,0.16258499999999998,siberian husky,0.120481,Siberian husky,0.110284,p1_dog
700151421916807169,2016-02-18 02:54:41,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,None,pupper,2450,754,1.0,tennis ball,0.328236,staffordshire bullterrier,0.17683800000000002,Staffordshire bullterrier,0.13408,p2_dog
700143752053182464,2016-02-18 02:24:13,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,10,None,pupper,8282,3129,1.0,golden retriever,0.53246,binder,0.103796,binder,0.100371,p1_dog
700062718104104960,2016-02-17 21:02:13,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,10,Eazy,,2890,778,1.0,hummingbird,0.180998,eel,0.135179,eel,0.07537100000000001,no prediction
700029284593901568,2016-02-17 18:49:22,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,,2262,661,1.0,west highland white terrier,0.726571,dandie dinmont,0.176828,Dandie Dinmont,0.07013380000000001,p1_dog
700002074055016451,2016-02-17 17:01:14,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,10,Thumas,,3627,1529,1.0,chihuahua,0.369488,pug,0.243367,pug,0.161614,p1_dog
699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,Cooper,pupper,3345,1088,2.0,golden retriever,0.808978,labrador retriever,0.0424281,Labrador retriever,0.0235364,p1_dog
699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,,2458,557,1.0,border terrier,0.35506,norwegian elkhound,0.169736,Norwegian elkhound,0.0998837,p1_dog
699779630832685056,2016-02-17 02:17:19,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,,3039,1397,1.0,malinois,0.706038,great dane,0.165655,Great Dane,0.0590475,p1_dog
699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,,2150,690,1.0,dandie dinmont,0.271683,otterhound,0.164931,otterhound,0.105918,p1_dog
699691744225525762,2016-02-16 20:28:06,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,10,Dave,,11252,5174,1.0,hippopotamus,0.982269,dugong,0.00629515,dugong,0.00576795,no prediction
699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Archie,,6515,2938,3.0,pembroke,0.9694,chihuahua,0.0260588,Chihuahua,0.00350547,p1_dog
699434518667751424,2016-02-16 03:25:58,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,10,None,pupper,2384,577,1.0,golden retriever,0.836572,labrador retriever,0.105946,Labrador retriever,0.025143900000000004,p1_dog
699423671849451520,2016-02-16 02:42:52,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,None,,1505,383,1.0,pug,0.99786,bull mastiff,0.00182486,bull mastiff,0.00029894,p1_dog
699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Miley,,2258,688,1.0,samoyed,0.517479,eskimo dog,0.155935,Eskimo dog,0.0950009,p1_dog
699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,Calbert,,2053,497,1.0,cairn,0.337557,border terrier,0.20913,Border terrier,0.136946,p1_dog
699323444782047232,2016-02-15 20:04:36,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,None,,3466,983,1.0,labrador retriever,0.309696,sliding door,0.3037,sliding door,0.077266,p1_dog
699088579889332224,2016-02-15 04:31:20,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3,10,Charl,,2451,715,1.0,mousetrap,0.456186,common iguana,0.258677,common iguana,0.0617826,no prediction
699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,Reagan,,2677,745,3.0,schipperke,0.667324,kelpie,0.11955,kelpie,0.0975995,p1_dog
699072405256409088,2016-02-15 03:27:04,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,None,,3296,1325,1.0,shih-tzu,0.599587,maltese dog,0.213069,Maltese dog,0.154293,p1_dog
699060279947165696,2016-02-15 02:38:53,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,12,10,Yukon,,4173,2059,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
699036661657767936,2016-02-15 01:05:02,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,None,pupper,2863,1345,1.0,chihuahua,0.222943,weimaraner,0.179938,Weimaraner,0.16303299999999998,p1_dog
698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13,10,Oliver,,3701,1113,1.0,norfolk terrier,0.24634,golden retriever,0.243349,golden retriever,0.085871,p1_dog
698953797952008193,2016-02-14 19:35:46,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11,10,CeCe,,2975,1020,1.0,italian greyhound,0.382378,shower cap,0.102255,shower cap,0.0768337,p1_dog
698907974262222848,2016-02-14 16:33:40,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,10,None,,2787,699,3.0,german short-haired pointer,0.983131,curly-coated retriever,0.00555772,curly-coated retriever,0.00332221,p1_dog
698710712454139905,2016-02-14 03:29:49,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,10,Cuddles,,2710,774,1.0,samoyed,0.329895,prison,0.165772,prison,0.103596,p1_dog
698703483621523456,2016-02-14 03:01:06,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,10,Rusty,,1608,425,1.0,brittany spaniel,0.931963,beagle,0.0306949,beagle,0.0128961,p1_dog
698635131305795584,2016-02-13 22:29:29,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12,10,None,,1400,388,1.0,samoyed,0.15846400000000002,west highland white terrier,0.0894025,West Highland white terrier,0.0250373,p1_dog
698549713696649216,2016-02-13 16:50:04,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,10,Claude,,2536,704,1.0,french bulldog,0.998544,boxer,0.00140394,boxer,2.322e-05,p1_dog
698355670425473025,2016-02-13 03:59:01,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,Jessiga,,2046,516,1.0,pug,0.990191,sunglasses,0.00279854,sunglasses,0.00130952,p1_dog
698342080612007937,2016-02-13 03:05:01,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,10,Maximus,,2485,1074,1.0,boxer,0.8830479999999999,staffordshire bullterrier,0.030579400000000007,Staffordshire bullterrier,0.0129941,p1_dog
698262614669991936,2016-02-12 21:49:15,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,10,Franklin,,5214,2268,1.0,italian greyhound,0.107948,staffordshire bullterrier,0.07522999999999999,Staffordshire bullterrier,0.06943610000000001,p1_dog
698195409219559425,2016-02-12 17:22:12,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Beau,,18408,6750,1.0,labrador retriever,0.64369,dalmatian,0.102684,dalmatian,0.050007800000000005,p1_dog
698178924120031232,2016-02-12 16:16:41,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,,3084,830,1.0,chesapeake bay retriever,0.351868,labrador retriever,0.207753,Labrador retriever,0.154606,p1_dog
697995514407682048,2016-02-12 04:07:53,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,10,None,,1665,372,1.0,staffordshire bullterrier,0.280222,american staffordshire terrier,0.161478,American Staffordshire terrier,0.126884,p1_dog
697990423684476929,2016-02-12 03:47:39,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Doug,,3592,1451,2.0,pembroke,0.984783,shetland sheepdog,0.015018,Shetland sheepdog,7.358600000000001e-05,p1_dog
697943111201378304,2016-02-12 00:39:39,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,,2638,776,1.0,great dane,0.126924,german short-haired pointer,0.110037,German short-haired pointer,0.090816,p1_dog
697881462549430272,2016-02-11 20:34:41,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,10,Carter,,3313,1337,1.0,washbasin,0.176423,toilet tissue,0.167462,toilet tissue,0.0980291,no prediction
697630435728322560,2016-02-11 03:57:11,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,8,10,None,,1909,614,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
697616773278015490,2016-02-11 03:02:54,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,10,None,pupper,3467,1144,1.0,lhasa,0.521931,tibetan terrier,0.403451,Tibetan terrier,0.0399122,p1_dog
697596423848730625,2016-02-11 01:42:02,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,10,None,pupper,3306,1425,1.0,shetland sheepdog,0.621668,pembroke,0.366578,Pembroke,0.00769819,p1_dog
697575480820686848,2016-02-11 00:18:49,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,10,Ole,,2250,572,1.0,siamese cat,0.256698,bull mastiff,0.119805,bull mastiff,0.102595,p2_dog
697516214579523584,2016-02-10 20:23:19,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,9,10,Pherb,,2281,1282,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
697482927769255936,2016-02-10 18:11:03,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11,10,Blipson,,2662,765,1.0,bath towel,0.110587,weasel,0.108573,weasel,0.105442,no prediction
697463031882764288,2016-02-10 16:51:59,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44,10,None,,3748,1552,1.0,labrador retriever,0.999885,pug,9.75817e-05,pug,8.267760000000001e-06,p1_dog
697270446429966336,2016-02-10 04:06:43,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,Bentley,,5131,2087,1.0,toy poodle,0.880014,norfolk terrier,0.100136,Norfolk terrier,0.00702706,p1_dog
697259378236399616,2016-02-10 03:22:44,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10,,,3611,1136,1.0,great dane,0.999223,whippet,0.000186525,whippet,0.000151071,p1_dog
697255105972801536,2016-02-10 03:05:46,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Charlie,,3316,1315,1.0,great dane,0.173989,doberman,0.165888,Doberman,0.11989,p1_dog
697242256848379904,2016-02-10 02:14:42,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,10,Oakley,,2753,751,1.0,grey fox,0.236031,eskimo dog,0.16579100000000002,Eskimo dog,0.0635328,p3_dog
696900204696625153,2016-02-09 03:35:31,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,10,Rosie,,3492,1156,1.0,chihuahua,0.297735,basenji,0.266953,basenji,0.13681400000000002,p1_dog
696894894812565505,2016-02-09 03:14:25,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10,None,,2594,758,1.0,appenzeller,0.665628,greater swiss mountain dog,0.104795,Greater Swiss Mountain dog,0.067868,p1_dog
696886256886657024,2016-02-09 02:40:05,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,10,None,,5317,2016,1.0,kuvasz,0.383941,dingo,0.289085,dingo,0.0565481,p1_dog
696877980375769088,2016-02-09 02:07:12,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,Misty,pupper,2689,802,1.0,space heater,0.20687600000000006,vacuum,0.12345,vacuum,0.119218,no prediction
696754882863349760,2016-02-08 17:58:03,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,10,Reptar,,1615,396,1.0,weasel,0.13783199999999998,scottish deerhound,0.0983781,Scottish deerhound,0.0973967,p2_dog
696744641916489729,2016-02-08 17:17:22,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,10,10,Klevin,,2293,1069,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
696713835009417216,2016-02-08 15:14:57,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,pupper,2613,757,1.0,car mirror,0.379797,vizsla,0.321589,vizsla,0.116931,p2_dog
696518437233913856,2016-02-08 02:18:30,Oh my god 10/10 for every little hot dog pupper,10,10,None,pupper,4274,1887,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
696490539101908992,2016-02-08 00:27:39,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me,1,10,None,,1339,170,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
696488710901260288,2016-02-08 00:20:23,12/10 revolutionary af https://t.co/zKzq4nIY86,12,10,None,,2788,1166,1.0,briard,0.369063,giant schnauzer,0.168204,giant schnauzer,0.120553,p1_dog
696405997980676096,2016-02-07 18:51:43,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,Berb,,3531,1284,1.0,borzoi,0.132845,great pyrenees,0.0860048,Great Pyrenees,0.0655823,p1_dog
696100768806522880,2016-02-06 22:38:50,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,10,10,None,pupper,2125,750,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
695816827381944320,2016-02-06 03:50:33,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11,10,None,,3287,1320,1.0,pomeranian,0.382234,sunglasses,0.208302,sunglasses,0.131328,p1_dog
695794761660297217,2016-02-06 02:22:53,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13,10,Wyatt,,3490,880,1.0,samoyed,0.962139,white wolf,0.0305528,white wolf,0.00148234,p1_dog
695767669421768709,2016-02-06 00:35:13,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13,10,None,,2060,854,1.0,soft-coated wheaten terrier,0.805139,afghan hound,0.121662,Afghan hound,0.0233025,p1_dog
695629776980148225,2016-02-05 15:27:17,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Calvin,,5020,2377,1.0,old english sheepdog,0.693857,west highland white terrier,0.232117,West Highland white terrier,0.0128667,p1_dog
695446424020918272,2016-02-05 03:18:42,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12,10,None,,4787,2026,1.0,basenji,0.748904,pembroke,0.121102,Pembroke,0.111767,p1_dog
695409464418041856,2016-02-05 00:51:51,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,Bob,,9460,4017,1.0,pug,0.997445,pekinese,0.00174855,Pekinese,0.00030440400000000004,p1_dog
695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,,4004,1675,2.0,maltese dog,0.678547,pekinese,0.125046,Pekinese,0.048998800000000016,p1_dog
695095422348574720,2016-02-04 04:03:57,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,,pupper,2888,684,1.0,papillon,0.227784,border collie,0.218128,Border collie,0.0934574,p1_dog
695074328191332352,2016-02-04 02:40:08,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Lorenzo,pupper,3116,1239,1.0,shih-tzu,0.5101060000000001,lhasa,0.0719809,Lhasa,0.069231,p1_dog
695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10,None,,1771,685,1.0,seat belt,0.522211,ice lolly,0.07755210000000001,ice lolly,0.051774,no prediction
695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,,2918,885,1.0,boston bull,0.761454,chihuahua,0.0753949,Chihuahua,0.0415978,p1_dog
694925794720792577,2016-02-03 16:49:55,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5,10,None,,2965,1043,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,Archie,,3046,1053,1.0,bow tie,0.4492680000000001,black-footed ferret,0.139099,black-footed ferret,0.082232,no prediction
694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,10,Phil,,26068,13517,2.0,beaver,0.457094,marmot,0.228298,marmot,0.148309,no prediction
694356675654983680,2016-02-02 03:08:26,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10,10,None,pupper,1653,328,1.0,hamster,0.429871,pretzel,0.144272,pretzel,0.12722,p2_dog
694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,,2244,700,2.0,australian terrier,0.407886,silky terrier,0.328173,silky terrier,0.108404,p1_dog
694342028726001664,2016-02-02 02:10:14,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,11,10,None,,1727,557,1.203855421686747,,0.5945482636144578,,0.1345886095003918,,0.060324168618106515,
694329668942569472,2016-02-02 01:21:07,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,pupper,2203,569,1.0,boxer,0.99006,saint bernard,0.00743627,Saint Bernard,0.00161729,p1_dog
694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,None,,4582,2297,1.0,shih-tzu,0.352547,maltese dog,0.15572,Maltese dog,0.116657,p1_dog
694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,Lola,,3236,1040,1.0,teddy,0.441499,shih-tzu,0.08087000000000001,Shih-Tzu,0.0720988,p2_dog
